seg_id,time_to_failure
seg_c42490,3.45679059
seg_c42952,5.148939251
seg_c44bbc,2.720550503
seg_c46ce6,3.352490716
seg_c472cf,7.852678916
seg_c47bdc,8.034362587
seg_c4af54,3.892594946
seg_c5064e,8.747438023
seg_c509ff,4.857235712
seg_c522f8,8.214080697
seg_c5256d,5.662038522
seg_c52ae6,2.875423659
seg_c5325c,9.168432202
seg_c550b1,8.916082481
seg_c565bd,5.077780944
seg_c571ef,7.46558828
seg_c588c1,9.779603285
seg_c58ca5,6.258158566
seg_c5abaa,7.60632832
seg_c5c455,3.631998664
seg_c5c6ea,6.491117849
seg_c5dada,4.975787827
seg_c5dee4,1.47853735
seg_c5f986,4.164479482
seg_c5fc3b,8.106373758
seg_c5fc87,4.75776805
seg_c607eb,4.31266208
seg_c60dca,4.435040942
seg_c60f1d,2.481995502
seg_c627fc,7.97665926
seg_c62a06,3.106826392
seg_c65135,4.389813878
seg_c654e7,4.521860133
seg_c666dd,4.112314653
seg_c671f7,7.552622435
seg_c6b514,4.045416621
seg_c6c29f,3.235962849
seg_c6f0a2,3.847363472
seg_c6f533,5.631838185
seg_c6f9c2,2.344666463
seg_c703be,6.523000633
seg_c70fde,6.425172658
seg_c714d0,9.010988231
seg_c73df6,3.413783862
seg_c747ad,9.371662513
seg_c747b4,3.115061806
seg_c7a3bc,2.495674958
seg_c7a401,5.417965406
seg_c7a579,7.475240807
seg_c7b424,9.02699568
seg_c80857,-0.287853436
seg_c81e10,7.122432768
seg_c81fec,4.720921833
seg_c8459f,9.127343449
seg_c87c24,5.379807745
seg_c901c0,4.809366319
seg_c90be5,10.36594948
seg_c9201c,4.93994695
seg_c9481f,5.698723458
seg_c94941,1.044048225
seg_c9831a,1.998298695
seg_c9e533,5.70292916
seg_c9f80a,2.773699817
seg_ca2d1b,3.261781096
seg_ca407b,5.242660509
seg_ca44a8,4.945395575
seg_ca67ee,5.895171998
seg_ca6d70,1.709628388
seg_ca8389,3.351939197
seg_ca88e3,10.09271884
seg_ca9e39,4.811689039
seg_caa919,4.576473697
seg_cacd0a,4.847761324
seg_cacd58,4.329347048
seg_cb0e21,10.54007539
seg_cb806c,3.898083112
seg_cbcce9,5.511260048
seg_cbfb19,6.685290346
seg_cc096e,9.221313563
seg_cc2c46,4.16661211
seg_cc2e9b,5.072607987
seg_cc4199,9.342868691
seg_cc4932,10.22944584
seg_cc4950,2.953520196
seg_cc667b,2.814877795
seg_cc7a19,4.509085077
seg_cc7e39,7.869049858
seg_ccdc28,4.509351428
seg_cd0691,2.228197533
seg_cd2b34,4.387865474
seg_cd2b53,1.225932662
seg_cd352f,8.927160096
seg_cd43b4,7.284988844
seg_cd699e,2.883885398
seg_cd9f9b,9.309310128
seg_cdadb5,6.955028573
seg_cdf88e,2.111173641
seg_ce00bb,4.723066166
seg_ce46ba,1.835843639
seg_ce472b,8.203843115
seg_ce5520,1.836370813
seg_ce5832,5.769433358
seg_ce72e2,4.565924429
seg_ce7537,3.022330713
seg_ce9f59,4.165838473
seg_cea185,5.371892298
seg_ceab44,7.929128645
seg_ceb942,1.634738575
seg_cec2f2,6.001443931
seg_cecd29,6.946503832
seg_ced992,1.585909389
seg_cedf3e,8.418422523
seg_cee7d0,9.878180483
seg_cf0e43,4.721475325
seg_cf1371,3.801050057
seg_cf25d2,3.944793953
seg_cf3825,4.333190284
seg_cf5764,7.895455174
seg_cf646e,5.431506715
seg_cf74e8,1.571013486
seg_cf9a49,6.26109397
seg_cfed24,3.653524512
seg_cff594,2.445567388
seg_d014a3,11.25622254
seg_d0598e,2.423286692
seg_d062a6,9.965305152
seg_d07c62,2.212584863
seg_d07ce8,10.34747254
seg_d098df,6.823336867
seg_d0c280,1.652178933
seg_d0c8e2,3.42547902
seg_d0f262,5.588468512
seg_d0f803,5.973702288
seg_d1045e,8.875367087
seg_d11ca8,9.215670341
seg_d14524,5.018401747
seg_d146a6,4.444556757
seg_d16534,7.337184177
seg_d19980,8.290787962
seg_d1a281,5.418594939
seg_d1a2b9,5.799372285
seg_d1a8b3,3.162412702
seg_d1abaa,10.42146973
seg_d1b91e,7.580687603
seg_d1ca05,7.353060023
seg_d1cb37,8.728447286
seg_d1eee8,10.84375164
seg_d1fbb8,9.195892977
seg_d21066,4.295800307
seg_d21eb6,6.587879451
seg_d24095,7.583683084
seg_d247da,4.247009233
seg_d2551a,9.939322985
seg_d26f7d,8.699031428
seg_d27193,2.206027993
seg_d27812,5.135719409
seg_d29a4b,4.519367336
seg_d2a533,5.405808715
seg_d2ad9a,1.611622213
seg_d2cb02,4.19386243
seg_d2db6b,3.949911355
seg_d2f588,9.22260045
seg_d30a9d,2.062607334
seg_d31583,9.446953856
seg_d320f5,5.141431414
seg_d328bb,2.768213923
seg_d32f71,4.923374767
seg_d32f8a,4.385890883
seg_d35274,3.93361529
seg_d356ab,5.005147137
seg_d35e50,4.987795988
seg_d36055,9.442872552
seg_d36342,8.434201994
seg_d36681,9.035970908
seg_d36737,4.140819214
seg_d37b05,7.037152103
seg_d39131,8.491326848
seg_d398df,5.14827913
seg_d3992e,9.274105416
seg_d3bb14,4.596665608
seg_d3d8fc,3.442536683
seg_d3f6b0,4.425788798
seg_d3f967,5.642658047
seg_d40bb2,9.409462043
seg_d41daa,8.466088144
seg_d42c77,7.729206717
seg_d44589,4.283038831
seg_d47aba,3.923672421
seg_d4c763,6.913639188
seg_d4dec8,6.356136409
seg_d4ea17,6.92446166
seg_d508db,5.022612278
seg_d516e3,7.427647366
seg_d56ae2,8.75382841
seg_d56d32,7.193821478
seg_d59e4e,3.104177783
seg_d5b100,3.892145407
seg_d5d3a1,3.999728836
seg_d5dbc1,4.502591833
seg_d5df41,8.255497991
seg_d5f344,4.571864242
seg_d60d18,5.278543683
seg_d62e9c,2.329275034
seg_d63175,6.624937624
seg_d661ce,4.555031343
seg_d668c0,7.751480015
seg_d68930,7.651028056
seg_d693b0,7.194541454
seg_d6b198,4.350597202
seg_d6b386,7.415124514
seg_d6b546,7.014698433
seg_d6dad6,6.314575161
seg_d6ea73,3.866248693
seg_d702b2,8.245341849
seg_d71352,9.553442429
seg_d740b2,11.13701575
seg_d753f8,2.551221624
seg_d78093,5.422698963
seg_d78e7d,2.186356508
seg_d795ab,6.680933418
seg_d7967e,8.520195239
seg_d7a805,7.388651752
seg_d7ab50,3.214268017
seg_d7f015,5.399712365
seg_d7f53a,4.096741372
seg_d8014d,4.585741548
seg_d83890,4.638360299
seg_d85e2e,4.594522529
seg_d86eb6,2.552566143
seg_d88da7,6.973337409
seg_d89369,1.160390421
seg_d90c5f,2.075314434
seg_d91492,7.855179509
seg_d9190c,3.487298759
seg_d9352b,5.708963744
seg_d962cc,8.53957186
seg_d9750c,5.319851368
seg_d9a2bb,4.98591607
seg_d9b162,5.688152883
seg_d9bb68,6.321467936
seg_d9ce67,2.617487394
seg_d9d0e4,4.581468658
seg_d9dab4,7.055456596
seg_da21ee,9.707350627
seg_da7c3b,8.055875083
seg_da80c4,9.077300896
seg_da8b88,5.065013733
seg_dab0f9,4.695321617
seg_dad4f2,4.982762827
seg_db3446,7.717299034
seg_db3a95,5.383176065
seg_db3fbe,10.46198565
seg_db4185,4.52142413
seg_db606c,7.645279243
seg_db694a,4.458137298
seg_db6d5f,6.469659807
seg_db90c0,4.246618048
seg_dbbb44,5.234038064
seg_dbc615,2.78763728
seg_dbf3f2,2.298656505
seg_dc188b,5.012691639
seg_dc1cf0,8.300979183
seg_dc23c0,7.969741978
seg_dc4698,2.645287627
seg_dc5e63,3.056630763
seg_dc6e94,5.115098012
seg_dc73b8,5.619245455
seg_dc7e0d,1.703243992
seg_dca2c2,8.762938046
seg_dcb51d,4.242053289
seg_dcbe02,5.007421257
seg_dcd9df,2.382783941
seg_dcee28,4.967412826
seg_dceeca,4.245103084
seg_dcf242,5.084571568
seg_dcfb4b,7.697148918
seg_dd0b11,2.383761071
seg_dd4594,5.116009043
seg_dd699c,4.387359031
seg_dd780d,4.571460598
seg_dd8805,6.855172253
seg_ddbadc,8.320601353
seg_ddc800,8.751961723
seg_ddd206,5.278465164
seg_ddddf0,4.432477951
seg_de225c,10.414296
seg_de3237,8.389825122
seg_de3d5e,3.148413368
seg_de4e1d,5.019924887
seg_de8180,3.464652195
seg_de98fa,3.457705402
seg_de9e32,10.66878817
seg_df0df7,6.802342405
seg_df352f,3.276481183
seg_df45b0,7.098829358
seg_df8385,2.829319649
seg_df8e0a,7.766577446
seg_df99d4,4.679061846
seg_dff078,5.411995281
seg_e00465,9.090783318
seg_e051bc,4.87375277
seg_e05de2,2.858414632
seg_e067ab,7.555671808
seg_e09301,2.008477133
seg_e0c329,4.92288432
seg_e0ce38,6.963408971
seg_e0cfd4,6.588965408
seg_e0f296,8.119623666
seg_e10d3b,10.02169982
seg_e13bd8,5.487297283
seg_e14149,4.90118701
seg_e1468f,8.565363165
seg_e15cb9,5.745117617
seg_e197b8,4.936528563
seg_e1a9e0,10.94961853
seg_e1daa0,6.979096419
seg_e1f045,5.346416021
seg_e1f081,8.637748273
seg_e20d76,6.318808072
seg_e217fc,4.860516181
seg_e2209b,5.683868889
seg_e24496,7.742600098
seg_e24f69,4.786658728
seg_e256bd,2.679666928
seg_e25aca,4.260222929
seg_e266f4,6.299940761
seg_e27c0a,4.053129948
seg_e29670,4.971162425
seg_e2b8b1,10.41509401
seg_e2c82c,4.811096643
seg_e3005e,4.871678085
seg_e30e44,2.254192331
seg_e30ef5,3.805686804
seg_e34052,5.050559572
seg_e37b8e,4.063675705
seg_e3b1f1,7.49504064
seg_e3ca24,7.140477582
seg_e3cf1a,4.995878583
seg_e3d751,0.590923618
seg_e3dafa,11.44036941
seg_e3e762,8.649306721
seg_e40348,4.328057077
seg_e405fe,4.93277933
seg_e40d64,6.584834856
seg_e41fc9,5.0969621
seg_e47d2b,3.704393933
seg_e481c7,6.585279364
seg_e48c23,5.916679789
seg_e49750,4.197299169
seg_e4c15a,5.291561603
seg_e4f203,4.719907775
seg_e4f403,5.309864571
seg_e50f16,9.788420589
seg_e52f8c,5.227854387
seg_e53a52,5.116973123
seg_e54932,9.420002948
seg_e5750a,9.085294897
seg_e59dca,8.179957319
seg_e5b510,3.360678764
seg_e5c033,6.161532107
seg_e5deec,5.588187811
seg_e5e238,5.226406172
seg_e5f9ec,7.9015663
seg_e5fbc1,1.211757206
seg_e60719,8.940689196
seg_e6307f,8.202354577
seg_e64dfa,6.986383068
seg_e65e69,3.846315848
seg_e66697,3.713961161
seg_e6b236,6.811060797
seg_e6bd3f,4.66619334
seg_e6c973,7.175861789
seg_e6e1df,4.247901314
seg_e6e24e,5.363225202
seg_e71dda,5.040501351
seg_e72f10,7.068568641
seg_e742dc,8.706075041
seg_e76e6e,2.804101117
seg_e7ac12,5.044381164
seg_e7ced6,8.322959054
seg_e7d1f8,5.061299258
seg_e7d3e7,7.387108713
seg_e80726,4.261806265
seg_e81b50,3.939742047
seg_e8385f,7.34415807
seg_e85f55,2.072985589
seg_e86e44,4.718852444
seg_e86ed1,8.848660422
seg_e86f77,5.132609734
seg_e877a5,5.253828171
seg_e8a2c4,6.216646952
seg_e8a4f4,5.486009771
seg_e8ac98,3.991950662
seg_e8ad6b,4.699702291
seg_e8b2b3,7.498559426
seg_e8bcde,3.574133397
seg_e8ce6a,2.137669684
seg_e8d02f,3.717125026
seg_e90c0d,4.597736696
seg_e92526,4.50821112
seg_e9272e,4.817393378
seg_e96140,4.550839999
seg_e98217,4.626618371
seg_e9a09f,4.891428437
seg_e9aa44,8.917989791
seg_e9df42,7.855159409
seg_e9e65b,6.8218436
seg_ea0091,5.204615748
seg_ea05c1,6.522364309
seg_ea096b,7.934956316
seg_ea098b,7.71067445
seg_ea4d3a,7.819196452
seg_ea78c0,4.642410532
seg_ea8270,8.792136332
seg_ea9d37,4.848817869
seg_ea9fa4,9.897975929
seg_eaa0ec,7.148513064
seg_eabb2c,8.779698241
seg_eacccf,4.235116852
seg_ead30e,4.983202072
seg_eb0b19,7.756110313
seg_eb1d6e,3.578877952
seg_eb2e11,5.152713995
seg_eb32bc,2.013837864
seg_eb47a9,3.88999522
seg_eb692c,9.687468556
seg_eb7595,5.212001032
seg_eb7f91,4.810380628
seg_eba22d,8.070924578
seg_ebb79f,5.060569978
seg_ebd77b,8.376597028
seg_ebe36c,4.805544778
seg_ebec3e,2.500657631
seg_ec0e7b,6.77351324
seg_ec4645,5.975033685
seg_ec73d5,3.132555379
seg_ec973c,10.5073011
seg_eca2eb,5.658180525
seg_ecaef0,6.043768851
seg_eccb17,1.853649651
seg_ecdca4,4.373804867
seg_ecf28d,8.029395961
seg_ecf81b,7.300290604
seg_ed07b0,4.049016988
seg_ed3e4c,7.744585752
seg_ed52ac,8.15515461
seg_ed7741,10.24444649
seg_ed7dee,4.96980417
seg_ed7f69,2.477024945
seg_edda79,6.352392433
seg_edecaa,4.577348843
seg_ee1cfc,4.68438834
seg_ee2781,8.065929032
seg_ee4479,4.722936277
seg_ee4ae5,3.7775378
seg_ee7224,2.175453748
seg_ee87e2,5.153038835
seg_ee8f87,5.195575596
seg_eea20e,9.107759379
seg_eebbc2,4.824155638
seg_eee89d,2.84886718
seg_eefd4a,2.930737734
seg_ef24bd,4.928268755
seg_ef27c8,2.613300549
seg_ef47c4,8.83941234
seg_ef644a,5.153952664
seg_ef660a,8.382949833
seg_ef74dc,5.20684526
seg_ef779d,3.32071602
seg_ef9105,10.32619206
seg_efb639,7.340155031
seg_efbf3e,4.302542731
seg_efc5fb,10.26334687
seg_efd9ec,7.975230665
seg_f003ca,7.317366597
seg_f01368,6.453894908
seg_f0181d,3.896355751
seg_f02d32,5.124797456
seg_f056d8,4.730014684
seg_f0574b,5.487584506
seg_f073e2,4.626498205
seg_f0ce4a,5.210385234
seg_f0cedb,9.295923116
seg_f0d278,2.688895676
seg_f0db55,4.492327482
seg_f11620,5.346094131
seg_f11f77,5.197702372
seg_f165f6,1.902048381
seg_f19f8e,6.719743613
seg_f1a771,5.002117476
seg_f1b916,3.346166331
seg_f1f5b9,5.152900995
seg_f21a22,2.485181018
seg_f21bf4,7.112321527
seg_f22163,7.999483807
seg_f229bf,6.370763314
seg_f24292,5.449883869
seg_f2750c,5.960732262
seg_f2a20d,4.737857265
seg_f2ae5e,5.436253868
seg_f2b0c5,2.567526104
seg_f2cb5e,4.545705318
seg_f2f5a3,2.851210408
seg_f3063a,5.172734788
seg_f30b2f,6.950335585
seg_f30f0c,7.073117393
seg_f322b1,7.142516192
seg_f342a3,2.528019567
seg_f34877,6.383957334
seg_f383fb,5.296710309
seg_f3c578,4.036720694
seg_f43730,5.828296475
seg_f43ab6,1.13143129
seg_f455bc,8.491349321
seg_f46cc1,1.903113672
seg_f48363,3.004820663
seg_f48db9,4.175365116
seg_f4ad4b,4.364095691
seg_f4d644,2.480468743
seg_f52cdc,9.185233566
seg_f5406b,5.500703729
seg_f579ba,4.271120197
seg_f57ca1,9.145359377
seg_f59974,8.565207836
seg_f5a4ee,9.676498021
seg_f5a6ab,7.352074003
seg_f5d2dd,7.982269139
seg_f5e682,5.89804241
seg_f60872,5.428034846
seg_f618a8,8.534425283
seg_f61b0e,6.730097382
seg_f639cd,8.333136086
seg_f639ec,5.103441198
seg_f650cc,5.70501236
seg_f6659e,4.636405423
seg_f66db1,6.96469414
seg_f679c6,7.907411275
seg_f67ce2,2.980426008
seg_f6828d,2.231313881
seg_f69c38,3.467930958
seg_f6a217,2.860757167
seg_f6abc5,10.64816413
seg_f6b70c,6.623880259
seg_f6bae8,4.359293397
seg_f6c0cb,3.575723172
seg_f6c928,8.028769535
seg_f6cfd4,7.763457748
seg_f6d51b,2.412948303
seg_f6e1ca,5.144420889
seg_f6e89f,8.000134525
seg_f6f523,2.699823543
seg_f6f683,5.753746027
seg_f7050a,2.78828867
seg_f70b66,5.360128429
seg_f71db8,5.231803255
seg_f7290f,4.242286612
seg_f734c8,7.931195421
seg_f741af,4.057509445
seg_f77ee5,8.07630263
seg_f7d792,1.86923091
seg_f7de40,7.146044345
seg_f80e44,5.127047463
seg_f83d28,4.194292105
seg_f865be,1.956324774
seg_f86c41,4.731676555
seg_f88d4a,3.43363601
seg_f8db0a,4.063223675
seg_f8dd7e,5.41811586
seg_f931de,5.183120196
seg_f93ce5,4.361953915
seg_f95fd3,8.413487542
seg_f96d0e,2.562392557
seg_f96d5a,6.936741138
seg_f97274,3.002540826
seg_f99b64,6.150695404
seg_f9e4f2,9.927017094
seg_f9eea3,5.693888496
seg_fa0ac7,5.445497996
seg_fa34c7,7.340900369
seg_fa488e,3.175977181
seg_fa4df0,4.0704916
seg_fa6383,6.210140553
seg_fa796b,4.227690293
seg_fa9f00,4.949525064
seg_fad815,3.961687154
seg_fb00b3,9.410571212
seg_fb11ba,6.514535045
seg_fb1f5c,9.062591076
seg_fb4c26,4.967750966
seg_fb74f0,7.589402545
seg_fb76ca,4.905761614
seg_fb8af5,4.370743294
seg_fb9491,2.735158637
seg_fb9b2e,7.108576102
seg_fbce13,4.50480941
seg_fbd66b,4.476677783
seg_fbddb9,8.187448025
seg_fbe3c2,4.747775871
seg_fbf17a,7.590101598
seg_fbff25,2.576770505
seg_fc407c,4.180423762
seg_fc57d4,1.916505744
seg_fc8fd6,2.187192089
seg_fcb7d0,9.992240396
seg_fcca66,5.507115037
seg_fcd32e,5.489236342
seg_fd19b8,10.50196427
seg_fd374e,5.586517973
seg_fd6340,4.887172356
seg_fd8add,7.714368088
seg_fd9ac1,4.118077693
seg_fdba93,3.240314065
seg_fdc1d4,4.745774963
seg_fdd50e,3.480785824
seg_fde767,4.618296318
seg_fde86d,6.357684107
seg_fdff11,3.50478948
seg_fe2aac,5.256500998
seg_fe5945,3.074579191
seg_fe70c0,6.9374947
seg_fe73b1,8.486868581
seg_fe86f5,5.624892705
seg_fea3e2,8.332293401
seg_feb312,7.436349233
seg_fedbd1,8.134445263
seg_ff0f1b,5.32156215
seg_ff1a62,8.102975138
seg_ff2f2d,4.41259857
seg_ff4236,5.059397201
seg_ff7478,6.251153252
seg_ff79d9,4.928885813
seg_ffbd6a,1.599325756
seg_ffe7cc,10.6288859
